web-scraper-order,web-scraper-start-url,Día,Hora,Condiciones meteorológicas,Temperatura,Viento,Humedad,Presión,pagination
"1679870029-3774","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 26 Diciembre 2019","18:30","Despejado","20°","6 km/h","64%","1019 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html"
"1679870029-3775","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 26 Diciembre 2019","19:00","Despejado","19°","7 km/h","64%","1019 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html"
"1679870029-3776","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 26 Diciembre 2019","19:30","Despejado","19°","7 km/h","52%","1019 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html"
"1679870029-3777","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 26 Diciembre 2019","20:00","Despejado","19°","9 km/h","46%","1019 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html"
"1679870029-3778","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 26 Diciembre 2019","20:30","Despejado","18°","6 km/h","49%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html"
"1679870029-3779","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 26 Diciembre 2019","21:00","Despejado","18°","9 km/h","59%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html"
"1679870029-3780","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 26 Diciembre 2019","21:30","Despejado","18°","9 km/h","49%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html"
"1679870029-3781","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 26 Diciembre 2019","22:00","Despejado","19°","9 km/h","52%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html"
"1679870029-3782","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 26 Diciembre 2019","22:30","Despejado","18°","9 km/h","59%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html"
"1679870029-3783","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 26 Diciembre 2019","23:00","Despejado","18°","7 km/h","52%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html"
"1679870029-3784","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 26 Diciembre 2019","23:30","Despejado","18°","9 km/h","49%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html"
"1679870031-3785","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","00:00","Despejado","18°","13 km/h","45%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3786","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3787","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","00:30","Despejado","19°","15 km/h","40%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3788","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","01:00","Despejado","20°","15 km/h","32%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3789","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","01:30","Despejado","19°","9 km/h","32%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3790","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","02:00","Despejado","19°","9 km/h","32%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3791","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","02:30","Despejado","19°","11 km/h","32%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3792","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","03:00","Despejado","18°","13 km/h","34%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3793","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","03:30","Despejado","18°","11 km/h","37%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3794","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","04:00","Despejado","19°","15 km/h","34%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3795","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","04:30","Despejado","19°","9 km/h","32%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3796","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","05:00","Despejado","18°","13 km/h","34%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3797","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","05:30","Despejado","19°","15 km/h","30%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3798","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","06:00","Despejado","19°","7 km/h","32%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3799","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","06:30","Despejado","19°","7 km/h","30%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3800","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","07:00","Despejado","19°","7 km/h","32%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3801","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","07:30","Despejado","21°","9 km/h","35%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3802","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","08:00","Despejado","19°","9 km/h","34%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3803","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","08:30","Despejado","19°","7 km/h","37%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3804","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","09:00","Despejado","21°","4 km/h","40%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3805","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","09:30","Despejado","21°","7 km/h","40%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3806","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","10:00","Despejado","22°","9 km/h","43%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3807","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","10:30","Despejado","22°","7 km/h","46%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3808","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","11:00","Despejado","22°","6 km/h","46%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3809","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","11:30","Despejado","23°","4 km/h","44%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3810","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","12:00","Despejado","23°","6 km/h","41%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3811","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","12:30","Despejado","24°","6 km/h","38%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3812","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","13:00","Despejado","24°","4 km/h","36%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3813","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","13:30","Despejado","24°","6 km/h","34%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3814","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","14:00","Despejado","24°","7 km/h","34%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3815","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","14:30","Despejado","24°","7 km/h","34%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3816","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","15:00","Despejado","24°","6 km/h","34%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3817","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","15:30","Despejado","24°","4 km/h","36%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3818","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","16:00","Despejado","24°","6 km/h","34%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3819","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","16:30","Despejado","24°","6 km/h","31%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3820","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","17:00","Despejado","24°","4 km/h","27%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3821","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","17:30","Despejado","24°","2 km/h","27%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3822","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","18:00","Despejado","24°","En calma","27%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3823","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","18:30","Despejado","22°","9 km/h","46%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3824","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","19:00","Despejado","21°","7 km/h","49%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3825","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","19:30","Despejado","20°","13 km/h","37%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3826","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","20:00","Despejado","20°","11 km/h","35%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3827","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","20:30","Despejado","21°","13 km/h","28%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3828","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","21:00","Despejado","21°","13 km/h","33%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3829","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","21:30","Despejado","21°","11 km/h","33%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3830","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","22:00","Despejado","21°","13 km/h","30%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3831","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","22:30","Despejado","21°","13 km/h","30%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3832","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","23:00","Despejado","22°","9 km/h","29%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870031-3833","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 27 Diciembre 2019","23:30","Despejado","21°","9 km/h","26%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html"
"1679870034-3834","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","00:00","Despejado","20°","11 km/h","28%","1020 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3835","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3836","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","00:30","Despejado","21°","11 km/h","28%","1020 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3837","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","01:00","Despejado","21°","9 km/h","26%","1020 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3838","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","01:30","Despejado","21°","9 km/h","26%","1020 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3839","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","02:00","Despejado","21°","11 km/h","25%","1019 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3840","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","02:30","Despejado","20°","7 km/h","28%","1020 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3841","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","03:00","Despejado","20°","7 km/h","28%","1019 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3842","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","03:30","Despejado","19°","9 km/h","43%","1020 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3843","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","04:00","Despejado","18°","9 km/h","37%","1020 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3844","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","04:30","Despejado","21°","9 km/h","26%","1019 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3845","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","05:00","Despejado","21°","7 km/h","28%","1020 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3846","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","05:30","Despejado","21°","9 km/h","28%","1020 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3847","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","06:00","Despejado","19°","6 km/h","32%","1020 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3848","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","06:30","Despejado","20°","9 km/h","43%","1020 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3849","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","07:00","Despejado","20°","9 km/h","43%","1020 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
"1679870034-3850","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 28 Diciembre 2019","07:30","Despejado","20°","7 km/h","43%","1020 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2019.html"
